Unique ID,Country IDs,Country Names,Age,Industry,Years of Experience,Job Title,Education,Knows English,Number of Connections,Endorsements,Profile Picture,Volunteer Experience,WFH,Company Type,Company Size,YOE in Current Company,Received Promotion,Number of People Under,Salary
1255,4,Canada,32,Healthcare,15,Software Engineer,Master,1,647,51,1,1,0,Startup,10,0,1,0,171958
1256,2,UK,23,Retail,13,Product Manager,Bachelor,1,178,14,0,0,1,Government,10000,8,0,5,94980.44
1257,1,USA,24,Manufacturing,,Data Scientist,Master,1,118,1,1,0,1,Non-profit,10,0,1,0,99052.09
1258,2,UK,35,Others,11,Business Analyst,Bachelor,1,156,0,0,0,0,Public,100,8,1,0,78438.3
1259,1,USA,27,Education,0,Marketing Associate,Bachelor,1,55,4,0,0,0,Government,100,0,1,0,65892.23
1260,1,USA,32,Healthcare,26,Data Scientist,Bachelor,1,435,4,1,1,0,Non-profit,1000,4,0,0,122941.4
1261,1,USA,27,Education,1,Business Analyst,Bachelor,1,545,2,1,0,1,Non-profit,10,0,0,0,95718.52
1262,3,India,26,Retail,2,Data Scientist,Master,0,846,66,1,1,0,Public,10,1,1,0,95969.31
1263,4,Canada,23,Retail,0,Product Manager,Master,1,162,13,1,0,0,Government,10000,0,0,10,73335.22
1264,3,India,28,Others,14,Marketing Associate,Bachelor,0,16,0,0,1,1,Startup,100,10,1,0,50857.26
1265,3,India,34,Finance,2,Sales Associate,Bachelor,0,36,1,1,1,1,Private,1000,0,1,0,32106.16
1266,4,Canada,33,Healthcare,31,Doctor,Bachelor,1,92,8,1,1,1,Government,10000,28,0,0,120327
1267,2,UK,31,Tech,16,Sales Associate,Bachelor,1,54,2,0,1,0,Non-profit,100,6,1,0,82905.33
1268,1,USA,31,Manufacturing,6,Business Analyst,Master,1,420,14,1,0,0,Startup,10000,2,0,0,130824.7
1269,2,UK,35,Others,10,Software Engineer,Master,1,974,75,0,0,1,Private,10,2,0,0,203327.9
1270,2,UK,30,Retail,22,Software Engineer,Master,1,706,42,0,1,0,Government,100,3,0,0,162202.7
1271,5,Australia,25,Healthcare,22,Marketing Associate,Bachelor,1,40,3,1,1,0,Private,1000,10,0,0,89973.5
1272,3,India,28,Retail,14,Data Scientist,Bachelor,0,716,32,0,0,0,Government,10,8,1,0,89987.89
1273,1,USA,24,Healthcare,3,Doctor,Bachelor,1,45,1,1,0,0,Government,10,0,0,0,64499.82
1274,4,Canada,28,Tech,20,Marketing Associate,Bachelor,1,10,0,1,1,1,Non-profit,1000,14,0,0,89029.53
1275,2,UK,25,Education,3,Business Analyst,Bachelor,1,860,14,0,1,1,Government,100,2,0,0,119304.5
1276,5,Australia,24,Manufacturing,10,Doctor,Bachelor,1,24,0,0,0,1,Startup,1000,4,0,0,84738.58
1277,5,Australia,25,Tech,16,Data Scientist,Master,1,246,18,1,0,0,Startup,100,13,1,0,171970.6
1278,2,UK,33,Manufacturing,22,Business Analyst,Master,1,389,30,0,0,1,Government,10,16,1,0,153416.9
1279,2,UK,32,Healthcare,13,Software Engineer,PhD,1,397,10,0,0,1,Public,100,6,1,0,130457.1
1280,5,Australia,29,Manufacturing,13,Software Engineer,PhD,1,874,55,0,1,0,Government,10,7,1,0,277760
1281,3,India,34,Education,16,Sales Associate,Bachelor,0,99,2,1,0,1,Startup,10000,10,1,0,56422.4
1282,5,Australia,30,Finance,1,Business Analyst,PhD,1,797,45,0,0,1,Non-profit,10000,0,1,0,198932.1
1283,5,Australia,35,Manufacturing,20,Business Analyst,PhD,1,611,35,1,1,1,Government,10,17,1,0,263715.1
1284,5,Australia,27,Finance,7,Business Analyst,Master,1,849,43,0,0,0,Non-profit,10000,3,0,0,175970.4
1285,3,India,29,Education,2,Software Engineer,Master,0,550,46,1,0,0,Private,10,0,0,0,69367.58
1286,3,India,35,Tech,32,Business Analyst,PhD,0,474,21,0,0,0,Public,10000,17,0,0,142656.6
1287,3,India,24,Retail,1,Sales Associate,Bachelor,0,80,4,0,0,1,Private,10000,0,0,0,34116.69
1288,4,Canada,28,Manufacturing,17,Business Analyst,Bachelor,1,770,22,0,0,0,,10,15,0,0,161045.7
1289,4,Canada,30,Others,16,Doctor,Bachelor,1,60,1,0,1,1,Government,10000,2,1,0,63554.68
1290,4,Canada,28,Manufacturing,17,Data Scientist,Master,1,210,1,0,1,1,Government,100,0,0,0,72366.06
1291,4,Canada,27,Manufacturing,21,Doctor,Bachelor,1,63,0,0,0,0,Private,100,8,1,0,73810
1292,1,USA,31,Others,0,Data Scientist,Bachelor,1,437,27,0,0,0,Private,100,0,0,0,110868.1
1293,1,USA,25,Manufacturing,22,Sales Associate,Bachelor,1,31,0,1,0,0,Non-profit,10000,4,1,0,80468.56
1294,1,USA,32,Others,31,Sales Associate,Bachelor,1,59,1,1,0,1,Private,100,27,0,0,128853.5
1295,2,UK,29,Finance,17,Sales Associate,Bachelor,1,21,0,1,0,1,Non-profit,10,7,0,0,71509.61
1296,1,USA,24,Education,0,Data Scientist,PhD,1,836,5,1,1,0,Public,10,0,0,0,147549
1297,2,UK,31,Finance,5,Professor,Bachelor,1,61,4,0,0,0,Non-profit,10,1,1,35,83505.07
1298,5,Australia,33,Others,8,Data Scientist,Master,1,187,9,1,0,1,Private,100,1,0,0,84088.46
1299,1,USA,30,Others,22,Software Engineer,Master,1,597,37,0,1,1,Public,10000,9,0,0,186712.8
1300,3,India,35,Healthcare,33,Marketing Associate,Bachelor,0,61,1,0,1,1,Public,1000,22,0,0,61144.19
1301,4,Canada,32,Others,23,Marketing Associate,Bachelor,1,28,0,0,1,1,Government,100,20,0,0,87946.93
1302,2,UK,24,Healthcare,21,Software Engineer,Master,1,831,68,1,0,1,Startup,10,0,1,0,229873.3
1303,5,Australia,24,Tech,5,Sales Associate,Bachelor,1,11,0,1,0,0,Non-profit,1000,4,0,0,77109.45
1304,1,USA,24,Tech,0,Sales Associate,Bachelor,1,73,2,0,1,1,Private,10000,0,0,0,75274.16
1305,4,Canada,32,Others,16,Business Analyst,Master,1,999,94,0,0,0,Private,1000,0,0,0,226236.6
1306,3,India,30,Manufacturing,17,Marketing Associate,Bachelor,0,80,2,1,0,0,Private,100,3,1,0,41042.83
1307,5,Australia,32,Healthcare,26,Doctor,Bachelor,1,51,2,0,0,1,Private,1000,2,0,0,81549.24
1308,3,India,31,Finance,5,Doctor,Bachelor,0,73,,1,0,0,Private,10000,3,1,0,99052.09
1309,1,USA,32,Education,11,Business Analyst,Bachelor,1,167,10,0,1,1,Private,1000,1,1,0,87199.76
1310,2,UK,26,Healthcare,22,Doctor,Bachelor,1,32,1,1,1,1,Non-profit,1000,6,1,0,73901.29
1311,5,Australia,33,Healthcare,4,Business Analyst,Bachelor,1,468,28,1,1,1,Private,10000,0,0,0,116238.5
1312,1,USA,33,Finance,9,Product Manager,PhD,1,173,4,0,1,0,Startup,100,8,0,33,192289.2
1313,1,USA,35,Healthcare,21,Doctor,Bachelor,1,14,0,1,0,0,Startup,10,17,0,0,117810.7
1314,2,UK,28,Retail,11,Software Engineer,Master,1,157,2,1,0,1,Private,10000,9,0,0,79546.9
1315,2,UK,24,Finance,21,Product Manager,Bachelor,1,329,21,0,0,1,Government,100,2,1,2,107086.6
1316,1,USA,24,Retail,15,Business Analyst,PhD,1,403,35,0,0,1,Government,10,2,1,0,175049
1317,2,UK,23,Others,1,Software Engineer,Bachelor,1,927,80,1,0,0,Startup,100,0,0,0,221803.2
1318,5,Australia,34,Finance,24,Doctor,Bachelor,1,88,1,1,1,0,Government,100,8,1,0,91686.29
1319,2,UK,30,Finance,5,Data Scientist,Bachelor,1,760,17,1,1,0,Startup,1000,3,1,0,144921.3
1320,5,Australia,29,Others,6,Business Analyst,Master,1,453,27,1,1,1,Government,10,0,0,0,114801.2
1321,1,USA,25,Finance,23,Doctor,Bachelor,1,84,3,1,0,0,Private,10,16,0,0,107263.7
1322,4,Canada,33,Others,13,Doctor,Bachelor,1,88,5,0,0,1,Government,10,8,1,0,74802.23
1323,1,USA,29,Healthcare,27,Sales Associate,Bachelor,1,7,0,0,1,1,Government,10000,7,0,0,88231.51
1324,1,USA,27,Healthcare,12,Business Analyst,PhD,1,560,33,0,1,1,Non-profit,100,9,0,0,218392.7
1325,1,USA,24,Education,2,Business Analyst,Master,1,610,25,1,0,0,Non-profit,100,1,0,0,127282.3
1326,5,Australia,23,Others,20,Business Analyst,Bachelor,1,238,13,1,0,0,Government,1000,11,0,0,118979.8
1327,4,Canada,35,Tech,0,Doctor,Bachelor,1,72,4,0,1,1,Public,10000,0,1,0,64230.89
1328,2,UK,27,Retail,19,Marketing Associate,Bachelor,1,1,0,0,1,0,Private,1000,6,0,0,71484.13
1329,3,India,27,Education,3,Product Manager,Bachelor,0,854,5,1,1,1,Startup,10000,0,1,49,106094.5
1330,5,Australia,30,Others,22,Professor,Bachelor,1,92,5,1,1,1,Non-profit,100,17,1,32,143157.1
1331,1,USA,23,Retail,19,Data Scientist,PhD,1,138,8,0,1,0,Public,1000,2,0,0,118552.1
1332,1,USA,23,Finance,1,Doctor,Bachelor,1,80,4,0,1,0,Public,1000,0,0,0,68927.62
1333,3,India,30,Manufacturing,23,Business Analyst,Bachelor,0,256,2,0,0,0,Government,1000,4,0,0,50882.22
1334,2,UK,32,Education,13,Product Manager,Master,1,978,73,1,1,1,Startup,100,1,0,25,306585.1
1335,4,Canada,23,Manufacturing,3,Marketing Associate,Bachelor,1,69,3,1,1,1,Public,100,0,0,0,56703.47
1336,1,USA,35,Manufacturing,12,Data Scientist,Bachelor,1,901,61,0,1,1,Non-profit,10000,5,1,0,227224.2
1337,3,India,29,Retail,19,Product Manager,Master,0,424,0,1,0,0,Government,100,17,1,24,84020.69
1338,1,USA,32,Retail,19,Business Analyst,Master,1,650,44,0,1,0,Startup,10,14,1,0,256560.7
1339,3,India,27,Healthcare,25,Data Scientist,PhD,0,736,30,0,0,0,Public,1000,4,0,0,119628
1340,2,UK,29,Finance,17,Product Manager,PhD,1,975,84,0,0,1,Startup,1000,9,0,4,419128.3
1341,3,India,35,Tech,17,Product Manager,PhD,0,658,49,0,1,0,Private,100,12,0,5,171273.2
1342,1,USA,33,Retail,16,Marketing Associate,Bachelor,1,10,0,0,0,0,Government,100,13,1,0,87069.57
1343,5,Australia,30,Tech,15,Sales Associate,Bachelor,1,31,2,1,1,1,Public,10000,12,1,0,100961.6
1344,2,UK,29,Tech,22,Professor,Bachelor,1,20,0,0,0,0,Public,1000,14,0,1,95980.31
1345,3,India,29,Tech,25,Product Manager,Master,0,847,78,1,0,1,Public,1000,2,0,29,187362.2
1346,5,Australia,29,Tech,15,Professor,Bachelor,1,92,7,1,1,1,Private,10000,0,0,27,113128.7
1347,4,Canada,23,Manufacturing,8,Marketing Associate,Bachelor,1,7,0,1,1,0,Government,1000,3,0,0,57726.7
1348,4,Canada,30,Manufacturing,27,Marketing Associate,Bachelor,1,28,1,0,0,1,Government,10000,16,1,0,87739.02
1349,3,India,28,Manufacturing,10,Professor,Bachelor,0,22,0,1,1,1,Non-profit,100,8,1,9,42541.16
1350,2,UK,25,Finance,8,Sales Associate,Bachelor,1,10,0,0,1,1,Non-profit,10,1,0,0,57396.71
1351,1,USA,25,Education,17,Marketing Associate,Bachelor,1,5,0,0,1,1,Government,1000,16,1,0,93055.91
1352,4,Canada,27,Retail,24,Professor,Bachelor,1,62,0,1,0,0,Startup,1000,2,0,33,110953.7
1353,5,Australia,23,Healthcare,20,Sales Associate,Bachelor,1,78,5,1,0,0,Government,10000,6,0,0,88605.74
1354,5,Australia,27,Others,12,Data Scientist,Master,1,422,0,0,1,1,Non-profit,10,4,1,0,99038.17
1355,5,Australia,30,Others,15,Business Analyst,Bachelor,1,835,60,1,0,1,Public,100,7,1,0,219952.9
1356,4,Canada,26,Manufacturing,19,Data Scientist,Bachelor,1,952,72,0,0,1,Non-profit,10,6,1,0,223577.1
1357,3,India,35,Finance,25,Product Manager,Master,0,106,8,0,0,1,Government,100,2,0,16,54389.21
1358,4,Canada,35,Finance,9,Sales Associate,Bachelor,1,74,1,1,0,0,Private,10,2,0,0,62123.27
1359,2,UK,31,Retail,14,Product Manager,Master,1,400,1,0,1,0,Startup,100,9,1,18,140003.3
1360,2,UK,29,Healthcare,3,Business Analyst,Master,1,214,1,0,1,0,Private,10000,2,0,0,69175.27
1361,3,India,29,Tech,9,Software Engineer,Master,0,988,2,0,1,1,Startup,10000,0,1,0,92251.96
1362,5,Australia,35,Finance,9,Business Analyst,Bachelor,1,935,15,0,0,1,Private,10000,3,0,0,149802
1363,4,Canada,28,Others,16,Data Scientist,Master,1,848,21,1,0,1,Non-profit,10,7,1,0,145548.8
1364,3,India,35,Education,13,Marketing Associate,Bachelor,0,67,2,1,0,0,Public,100,3,1,0,38654.84
1365,1,USA,25,Education,1,Product Manager,Bachelor,1,192,16,0,1,0,Non-profit,1000,0,1,23,103585.7
1366,2,UK,29,Education,16,Doctor,Bachelor,1,80,1,1,0,0,Startup,10,3,0,0,83998.22
1367,1,USA,29,Others,8,Product Manager,Bachelor,1,435,16,1,1,1,Startup,10000,3,1,17,158844.1
1368,1,USA,28,Finance,1,Marketing Associate,Bachelor,1,19,0,1,1,0,Startup,10,0,0,0,74604.03
1369,4,Canada,35,Finance,19,Sales Associate,Bachelor,1,71,2,1,0,1,Non-profit,10000,12,0,0,81387.25
1370,3,India,23,Retail,12,Software Engineer,PhD,0,686,13,1,0,0,Private,100,1,0,0,85706.05
1371,1,USA,25,Finance,9,Software Engineer,Bachelor,1,926,4,0,1,0,Government,100,8,1,0,151938.9
1372,1,USA,24,Finance,9,Business Analyst,Bachelor,1,551,42,0,1,0,Private,1000,0,0,0,144019.2
1373,5,Australia,29,Education,16,Doctor,Bachelor,1,36,2,1,0,1,Public,10,10,0,0,85568.86
1374,5,Australia,24,Others,3,Professor,Bachelor,1,16,0,1,1,1,Private,10,1,0,16,72282.99
1375,1,USA,27,Retail,5,Marketing Associate,Bachelor,1,76,2,1,1,1,Non-profit,10000,3,0,0,73200.48
1376,4,Canada,25,Healthcare,5,Data Scientist,Bachelor,1,641,59,1,1,0,Government,10,1,0,0,137865.1
1377,1,USA,34,Healthcare,33,Business Analyst,Master,1,464,12,0,0,1,Startup,10,11,0,0,192943.6
1378,2,UK,24,Finance,3,Product Manager,Bachelor,1,777,76,1,1,0,Startup,100,0,1,37,278553.2
1379,3,India,28,Education,5,Doctor,Bachelor,0,48,2,1,0,1,Non-profit,10,0,0,0,32946.54
1380,4,Canada,25,Retail,17,Product Manager,Bachelor,1,578,51,1,0,0,Government,1000,2,0,46,209320.4
1381,5,Australia,24,Healthcare,0,Sales Associate,Bachelor,1,94,3,1,0,0,Private,10000,0,0,0,64573.64
1382,3,India,28,Education,27,Sales Associate,Bachelor,0,73,5,0,1,0,Government,100,20,0,0,60284.38
1383,2,UK,25,Finance,14,Doctor,Bachelor,1,78,6,0,1,1,Private,10,8,0,0,77690.02
1384,4,Canada,29,Others,12,Marketing Associate,Bachelor,1,15,0,1,1,1,Private,10000,0,1,0,56573.63
1385,4,Canada,35,Finance,4,Doctor,Bachelor,1,71,3,1,0,0,Government,10000,1,1,0,60100.98
1386,4,Canada,29,Manufacturing,27,Doctor,Bachelor,1,86,1,1,1,1,Public,10000,5,1,0,75743
1387,5,Australia,33,Finance,5,Data Scientist,PhD,1,526,41,1,0,0,Government,10,3,0,0,182821.6
1388,3,India,25,Education,9,Professor,Bachelor,0,18,0,0,1,1,Non-profit,1000,6,0,0,37661.91
1389,2,UK,23,Finance,22,Doctor,Bachelor,1,23,0,0,0,0,Public,100,11,1,0,78189.26
1390,1,USA,27,Tech,21,Business Analyst,Master,1,308,14,0,0,0,Private,100,14,1,0,158490.5
1391,1,USA,28,Manufacturing,3,Software Engineer,Master,1,802,25,1,1,1,Private,100,0,1,0,136576.3
1392,1,USA,30,Finance,12,Doctor,Bachelor,1,56,2,0,1,1,Startup,10000,8,1,0,101016.3
1393,3,India,26,Finance,25,Marketing Associate,Bachelor,0,6,0,0,0,1,Non-profit,100,2,1,0,39545.8
1394,4,Canada,29,Manufacturing,12,Professor,Bachelor,1,42,2,1,1,1,Startup,10,9,0,13,94452.75
1395,2,UK,28,Others,17,Data Scientist,PhD,1,789,31,0,0,0,Public,10000,8,0,0,214230.6
1396,5,Australia,28,Tech,9,Product Manager,PhD,1,208,14,1,1,1,Private,10,8,1,26,190290.8
1397,4,Canada,32,Retail,18,Doctor,Bachelor,1,56,2,1,1,0,Government,10,3,1,0,68104.43
1398,5,Australia,33,Manufacturing,10,Software Engineer,Bachelor,1,801,8,0,1,1,Private,10000,7,1,0,143720.4
1399,4,Canada,25,Education,20,Data Scientist,PhD,1,287,22,0,1,1,Startup,10,4,0,0,159234.1
1400,1,USA,35,Education,32,Data Scientist,PhD,1,733,3,1,0,1,Public,10000,15,0,0,238758.1
1401,4,Canada,23,Tech,12,Product Manager,Bachelor,1,698,3,0,0,1,Private,100,5,0,10,133964.2
1402,1,USA,28,Finance,17,Doctor,Bachelor,1,30,1,0,0,1,Public,10,11,0,0,88843.98
1403,1,USA,24,Manufacturing,9,Professor,Bachelor,1,30,0,1,1,0,Private,1000,5,1,42,105518.6
1404,2,UK,26,Healthcare,5,Business Analyst,PhD,1,271,21,0,1,0,Government,1000,1,0,0,111077.3
1405,2,UK,33,Tech,2,Doctor,Bachelor,1,10,0,1,0,0,Government,1000,0,1,0,61502.83
1406,5,Australia,23,Manufacturing,1,Data Scientist,Master,1,725,39,1,0,1,Private,10000,0,1,0,139734
1407,5,Australia,30,Manufacturing,24,Marketing Associate,Bachelor,1,53,0,0,1,1,Private,10000,4,0,0,80681.94
1408,3,India,24,Tech,3,Sales Associate,Bachelor,0,65,1,0,0,1,Non-profit,10000,0,1,0,38224.28
1409,3,India,32,Healthcare,19,Doctor,Bachelor,0,85,4,1,0,0,Public,1000,4,1,0,43699.5
1410,5,Australia,26,Education,7,Business Analyst,PhD,1,666,42,0,1,1,Startup,10000,2,1,0,233373.7
1411,2,UK,35,Retail,20,Sales Associate,Bachelor,1,45,0,0,0,1,Public,1000,7,0,0,75070.05
1412,1,USA,29,Retail,5,Business Analyst,Bachelor,1,704,16,1,0,1,Private,10000,0,0,0,123891.4
1413,3,India,28,Education,22,Data Scientist,PhD,0,555,46,1,1,1,Government,10000,2,0,0,112622.4
1414,2,UK,29,Finance,11,Software Engineer,Master,1,334,20,1,1,1,Startup,10000,10,1,0,133183.8
1415,1,USA,32,Retail,18,Professor,Bachelor,1,85,1,0,1,0,Government,100,6,0,29,113586.1
1416,3,India,29,Retail,23,Data Scientist,Master,0,132,0,0,0,0,Government,10,2,0,0,43399.91
1417,2,UK,24,Finance,2,Professor,Bachelor,1,78,3,1,0,0,Non-profit,1000,1,0,25,75133.87
1418,5,Australia,34,Retail,25,Marketing Associate,Bachelor,1,88,0,1,0,1,Startup,100,13,1,0,117441
1419,2,UK,28,Education,18,Business Analyst,PhD,1,278,5,0,1,1,Government,100,6,0,0,119357.6
1420,3,India,33,Healthcare,9,Business Analyst,Bachelor,0,110,9,0,1,1,Government,1000,0,1,0,39448.81
1421,1,USA,27,Tech,20,Marketing Associate,Bachelor,1,43,1,0,1,1,Private,1000,6,1,0,98212.09
1422,3,India,30,Manufacturing,27,Marketing Associate,Bachelor,0,8,0,1,1,0,Government,10,11,1,0,46979.56
1423,4,Canada,29,Finance,23,Sales Associate,Bachelor,1,56,2,0,1,0,Startup,10,21,0,0,113415.3
1424,5,Australia,26,Education,1,Doctor,Bachelor,1,12,0,0,1,0,Startup,10000,0,1,0,71679.96
1425,4,Canada,25,Retail,22,Professor,Bachelor,1,58,4,0,0,1,Public,10000,6,1,1,74241.46
1426,3,India,26,Manufacturing,19,Professor,Bachelor,0,26,1,1,0,0,Startup,100,15,1,39,80520.59
1427,3,India,29,Tech,26,Product Manager,Bachelor,0,105,1,0,1,1,Private,10,25,1,6,77436.36
1428,2,UK,28,Tech,6,Business Analyst,Master,1,608,10,1,1,0,Public,100,3,1,0,117697.5
1429,2,UK,30,Others,28,Marketing Associate,Bachelor,1,51,3,1,1,0,Private,1000,18,0,0,97578.32
1430,4,Canada,34,Finance,28,Software Engineer,Master,1,765,58,1,0,0,Startup,10,3,0,0,229360.8
1431,2,UK,30,Finance,29,Professor,Bachelor,1,91,6,0,0,0,Non-profit,100,0,1,29,100619.8
1432,2,UK,29,Retail,16,Data Scientist,PhD,1,648,12,1,1,0,Government,10000,2,0,0,149534.7
1433,4,Canada,29,Healthcare,17,Business Analyst,PhD,1,975,10,1,0,0,Startup,1000,0,1,0,198851.1
1434,2,UK,28,Tech,5,Doctor,Bachelor,1,55,1,0,0,1,Startup,1000,4,0,0,86523.06
1435,4,Canada,34,Education,31,Doctor,Bachelor,1,57,0,,0,1,Non-profit,1000,12,0,0,85459.46
1436,1,USA,31,Retail,1,Product Manager,Bachelor,1,345,15,0,0,1,Startup,100,0,0,47,164621
1437,4,Canada,28,Tech,26,Data Scientist,Master,1,537,48,1,0,0,Government,10,3,1,0,175116.4
1438,2,UK,26,Retail,24,Sales Associate,Bachelor,1,34,1,0,1,0,Government,100,8,0,0,78690.39
1439,5,Australia,30,Tech,2,Business Analyst,Bachelor,1,849,30,0,1,1,Non-profit,10,0,0,0,162778.5
1440,5,Australia,25,Healthcare,4,Product Manager,Bachelor,1,211,19,0,0,1,Non-profit,100,3,1,27,117254
1441,4,Canada,30,Retail,10,Software Engineer,PhD,1,993,49,1,0,0,Public,1000,3,0,0,221977.7
1442,5,Australia,25,Retail,11,Business Analyst,Master,1,130,8,1,0,1,Startup,1000,9,1,0,111881.9
1443,5,Australia,32,Tech,27,Product Manager,PhD,1,733,12,1,0,1,Government,1000,26,0,37,433299.4
1444,2,UK,28,Retail,17,Marketing Associate,Bachelor,1,76,4,1,1,0,Startup,10,8,0,0,93817.91
1445,1,USA,23,Education,8,Professor,Bachelor,1,64,4,0,0,0,Startup,10,1,1,0,87780.26
1446,1,USA,25,Healthcare,0,Professor,Bachelor,1,19,0,0,1,0,Government,100,0,1,25,76571.62
1447,2,UK,31,Tech,3,Professor,Bachelor,1,66,4,1,1,1,Public,1000,1,1,28,90088.7
1448,1,USA,24,Finance,2,Software Engineer,PhD,1,944,28,1,1,1,Public,1000,0,0,0,194022.3
1449,4,Canada,31,Manufacturing,2,Doctor,Bachelor,1,30,1,1,1,0,Private,1000,0,1,0,51718.79
1450,1,USA,25,Tech,13,Data Scientist,Bachelor,1,123,,1,0,0,Public,1000,8,0,0,99052.09
1451,5,Australia,35,Education,17,Data Scientist,Bachelor,1,805,51,1,1,1,Public,10000,15,0,0,244889.6
1452,2,UK,31,Education,12,Software Engineer,Master,1,938,92,1,0,0,Government,100,10,0,0,261802.8
1453,3,India,29,Finance,20,Business Analyst,Bachelor,0,113,10,1,0,0,Private,1000,18,0,0,60020.32
1454,5,Australia,31,Tech,7,Marketing Associate,Bachelor,1,24,1,1,1,1,Non-profit,10,4,1,0,80421.1
1455,5,Australia,35,Tech,23,Data Scientist,Bachelor,1,885,70,1,1,1,Non-profit,10,22,1,0,381685.6
1456,4,Canada,40.33939,Tech,6,Data Scientist,PhD,1,409,25,0,0,0,Private,10,1,0,0,143736.8
1457,3,India,35,Education,22,Sales Associate,Bachelor,0,49,0,1,1,0,Public,10000,9,1,0,45555.91
1458,4,Canada,34,Healthcare,14,Software Engineer,PhD,1,907,4,0,1,1,Private,10000,7,0,0,166524.5
1459,2,UK,29,Others,13,Marketing Associate,Bachelor,1,51,4,1,1,0,Public,10,1,1,0,64732.14
1460,3,India,27,Healthcare,0,Software Engineer,Master,0,726,14,1,1,1,Startup,1000,0,1,0,71106.78
1461,2,UK,23,Finance,20,Professor,Bachelor,1,28,0,1,0,0,Government,1000,5,1,23,87279.08
1462,1,USA,34,Education,32,Sales Associate,Bachelor,1,77,2,1,1,0,Non-profit,10,9,0,0,103681.7
1463,5,Australia,29,Manufacturing,4,Doctor,Bachelor,1,91,7,0,1,0,Startup,10,1,0,0,86186.16
1464,1,USA,29,Retail,18,Marketing Associate,Bachelor,1,44,0,1,0,1,Government,10,15,1,0,95370.7
1465,2,UK,26,Finance,18,Software Engineer,Bachelor,1,878,12,1,0,0,Government,100,15,1,0,168153.7
1466,4,Canada,27,Others,3,Software Engineer,Bachelor,1,455,24,1,0,1,Private,10,0,0,0,92415.92
1467,5,Australia,31,Healthcare,25,Product Manager,Bachelor,1,934,81,1,1,1,Private,10000,20,1,2,363398
1468,5,Australia,29,Manufacturing,27,Sales Associate,Bachelor,1,63,1,0,1,1,Government,10,14,0,0,103251
1469,3,India,23,Finance,15,Business Analyst,PhD,0,303,12,1,1,1,Private,100,3,0,0,70152.79
1470,1,USA,23,Finance,22,Product Manager,PhD,1,828,52,1,0,1,Private,100,11,1,2,328605.8
1471,2,UK,26,Education,2,Marketing Associate,Bachelor,1,40,1,1,0,0,Government,1000,0,0,0,56041.56
1472,2,UK,34,Tech,23,Software Engineer,PhD,1,342,25,1,0,1,Startup,10000,8,0,0,218875.6
1473,2,UK,28,Healthcare,1,Marketing Associate,,1,19,0,0,1,0,Government,1000,0,0,0,54367.66
1474,2,UK,30,Healthcare,21,Doctor,Bachelor,1,20,0,0,1,0,Public,100,13,0,0,80905.84
1475,4,Canada,34,Others,8,Business Analyst,PhD,1,196,17,1,1,,Non-profit,10000,2,1,0,101813
1476,2,UK,23,Others,9,Product Manager,Bachelor,1,787,68,0,0,1,Startup,10000,6,1,15,258617.2
1477,4,Canada,32,Tech,15,Product Manager,Master,1,224,5,0,1,1,Private,100,2,0,27,111094.7
1478,4,Canada,32,Manufacturing,27,Sales Associate,Bachelor,1,95,8,0,1,0,Government,10,19,1,0,104827.6
1479,3,India,34,Manufacturing,15,Marketing Associate,Bachelor,0,0,0,0,1,0,Startup,100,6,1,0,46635.77
1480,3,India,34,Manufacturing,19,Business Analyst,Master,0,402,39,1,1,0,Non-profit,1000,9,1,0,81303.84
1481,1,USA,31,Tech,14,Marketing Associate,Bachelor,1,74,3,0,0,0,Public,100,3,1,0,92660.94
1482,2,UK,23,Education,6,Professor,Bachelor,1,12,0,1,1,1,Startup,10,3,1,6,75570.41
1483,4,Canada,24,Education,5,Marketing Associate,Bachelor,1,79,3,0,0,1,Startup,1000,1,1,0,72554.49
1484,3,India,32,Others,3,Marketing Associate,Bachelor,0,63,0,1,1,1,Public,100,0,1,0,33025.55
1485,2,UK,27,Others,11,Sales Associate,Bachelor,1,78,0,1,0,0,Private,1000,2,1,0,65185.65
1486,3,India,23,Retail,6,Software Engineer,Bachelor,0,554,20,1,0,0,Public,10000,0,1,0,60155.4
1487,3,India,25,Others,3,Business Analyst,Bachelor,0,375,33,1,0,1,Non-profit,100,0,0,0,57101.26
1488,1,USA,27,Finance,10,Sales Associate,Bachelor,1,64,1,0,1,1,Public,1000,9,1,0,82944.29
1489,4,Canada,31,Healthcare,13,Product Manager,Bachelor,1,687,9,0,1,0,Startup,10000,12,1,33,209618.3
1490,4,Canada,25,Others,17,Data Scientist,PhD,1,125,9,1,1,1,Startup,10,3,0,0,118734
1491,3,India,25,Tech,9,Business Analyst,PhD,0,883,68,0,1,1,Startup,10000,0,0,0,185544.6
